10.0000	15.0000	1.0000	710.0000	0.8827	2.5419	1.0848	2.5341	1.2895	134.3048	575.2791	419.8022	117.0267	438.7438	16.9114	118.5423	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	1.0000	917.0000	0.8819	2.5386	1.0883	2.5278	1.2907	134.4372	575.3027	420.0669	106.3942	438.7582	17.2274	127.0952	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	2.0000	116.0000	0.8821	2.5406	1.0824	2.5324	1.2929	134.3279	575.5075	420.8387	106.7740	438.6390	17.0967	130.8634	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	2.0000	311.0000	0.8816	2.5404	1.0828	2.5328	1.2952	134.2281	574.3493	421.5669	106.2053	438.7616	17.0459	125.2061	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	2.0000	508.0000	0.8758	2.5367	1.0853	2.5263	1.2940	134.2298	574.1757	421.5879	116.2450	438.5408	17.0181	127.4799	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	2.0000	712.0000	0.8855	2.5395	1.0849	2.5245	1.2900	133.8220	573.8516	420.9828	116.6803	438.6184	17.0186	128.8186	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	2.0000	921.0000	0.8824	2.5363	1.0891	2.5231	1.2891	134.7558	574.6639	419.7218	111.1022	438.7280	17.1043	126.8405	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	3.0000	107.0000	0.8829	2.5357	1.0928	2.5274	1.2895	134.6775	574.5133	419.4197	106.6492	438.6093	16.8841	125.0149	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	3.0000	308.0000	0.8828	2.5395	1.0829	2.5312	1.2906	134.8795	574.8681	419.1808	116.7435	439.0470	16.9928	124.7025	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	3.0000	516.0000	0.8767	2.5395	1.0812	2.5318	1.2888	134.5144	574.4974	421.0522	106.8544	439.3722	17.0143	115.9217	90000.0000	373.2000	2.9294	40.0000	6.0370
