10.000	5.000	55.000	1.003	0.995	0.990	0.994	0.992	18.718	17.723	16.801	16.806	17.690	16.681	0.813	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	56.000	1.003	0.996	0.991	0.994	0.993	18.685	17.748	16.821	16.600	18.042	16.673	0.848	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	57.000	1.002	0.995	0.993	0.994	0.993	18.734	17.682	16.803	16.557	17.983	16.628	0.847	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	58.000	1.002	0.995	0.993	0.993	0.992	18.625	17.622	16.758	16.821	18.065	16.651	0.826	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	59.000	1.002	0.995	0.992	0.993	0.993	18.623	17.677	16.741	16.778	17.761	16.750	0.842	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	0.000	1.002	0.994	0.991	0.993	0.992	18.643	17.294	16.846	16.889	18.007	16.647	0.890	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	1.000	1.002	0.994	0.992	0.994	0.993	18.656	17.405	16.715	16.580	17.920	16.666	0.886	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	2.000	1.002	0.995	0.992	0.993	0.992	18.604	17.263	16.829	16.802	18.037	16.739	0.852	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	3.000	1.002	0.995	0.991	0.994	0.992	18.656	17.301	16.780	16.826	18.054	16.576	0.876	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	4.000	1.002	0.996	0.991	0.994	0.993	18.584	17.608	16.727	16.563	17.972	16.680	0.874	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	5.000	1.002	0.995	0.992	0.994	0.992	18.624	17.296	16.777	16.485	18.083	16.614	0.887	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	6.000	1.003	0.995	0.991	0.994	0.992	18.642	17.317	16.860	16.748	18.061	16.643	0.834	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	7.000	1.003	0.995	0.991	0.994	0.993	18.561	17.313	16.900	16.740	17.945	16.694	0.887	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	8.000	1.002	0.994	0.992	0.993	0.993	18.585	17.171	16.810	16.742	18.112	17.094	0.914	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	9.000	1.002	0.995	0.992	0.994	0.992	18.606	17.341	16.805	16.883	17.924	16.887	0.864	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	10.000	1.002	0.995	0.992	0.994	0.993	18.654	17.363	16.786	16.842	17.798	16.904	0.896	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	11.000	1.002	0.995	0.992	0.994	0.994	18.737	17.344	16.792	16.467	17.815	16.926	0.913	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	12.000	1.003	0.995	0.993	0.994	0.993	18.708	17.257	16.858	16.776	17.833	16.920	0.893	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	13.000	1.002	0.995	0.993	0.993	0.993	18.627	17.290	16.741	16.465	17.829	16.742	0.941	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	14.000	1.003	0.995	0.992	0.994	0.993	18.646	17.228	16.800	16.443	17.718	16.658	0.950	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	15.000	1.003	0.995	0.992	0.994	0.994	18.622	17.366	16.828	16.593	17.808	16.776	0.914	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	16.000	1.002	0.995	0.992	0.994	0.993	18.607	17.297	16.533	16.567	17.741	16.953	0.945	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	17.000	1.002	0.995	0.991	0.994	0.992	18.533	17.289	16.785	16.629	17.744	16.867	0.953	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	18.000	1.003	0.994	0.993	0.994	0.993	18.531	17.266	16.676	16.499	17.816	16.658	0.941	0.000	19.000	0.000	0.000	-0.741
